episodio,recompensa_total,epsilon,chegou_ao_objetivo,eficiencia_episodio,passos_totais
2780,9.9300,0.2489,1,100.00,7
2781,9.8700,0.2487,1,69.23,13
2782,9.8800,0.2486,1,66.67,12
2783,9.9700,0.2485,1,100.00,3
2784,9.8100,0.2484,1,57.89,19
2785,9.2800,0.2482,1,45.45,22
2786,9.9500,0.2481,1,100.00,5
2787,8.7500,0.2480,1,44.00,25
2788,9.4100,0.2479,1,55.56,9
2789,9.8400,0.2477,1,75.00,16
2790,9.8600,0.2476,1,71.43,14
2791,9.8700,0.2475,1,84.62,13
2792,9.8400,0.2474,1,62.50,16
2793,9.9000,0.2473,1,60.00,10
2794,9.3000,0.2471,1,55.00,20
2795,9.8800,0.2470,1,83.33,12
2796,9.9500,0.2469,1,100.00,5
2797,9.9100,0.2468,1,77.78,9
2798,9.3700,0.2466,1,76.92,13
2799,9.9400,0.2465,1,66.67,6
2800,9.9800,0.2464,1,100.00,2
2801,9.9700,0.2463,1,100.00,3
2802,9.9000,0.2461,1,80.00,10
2803,9.9000,0.2460,1,60.00,10
2804,9.8700,0.2459,1,69.23,13
2805,9.9500,0.2458,1,100.00,5
2806,9.9600,0.2456,1,100.00,4
2807,9.9000,0.2455,1,80.00,10
2808,9.8700,0.2454,1,84.62,13
2809,9.3700,0.2453,1,46.15,13
2810,9.9000,0.2452,1,100.00,10
2811,9.8300,0.2450,1,41.18,17
2812,9.9500,0.2449,1,100.00,5
2813,9.9200,0.2448,1,75.00,8
2814,9.3900,0.2447,1,54.55,11
2815,9.9700,0.2445,1,100.00,3
2816,9.8700,0.2444,1,100.00,13
2817,9.8600,0.2443,1,71.43,14
2818,9.9100,0.2442,1,100.00,9
2819,9.3800,0.2441,1,75.00,12
2820,9.9100,0.2439,1,55.56,9
2821,9.8900,0.2438,1,63.64,11
2822,9.8800,0.2437,1,83.33,12
2823,9.9800,0.2436,1,100.00,2
2824,9.9700,0.2434,1,100.00,3
2825,8.9100,0.2433,1,55.56,9
2826,9.3000,0.2432,1,65.00,20
2827,9.9100,0.2431,1,77.78,9
2828,9.8900,0.2430,1,81.82,11
2829,9.9600,0.2428,1,100.00,4
2830,9.8400,0.2427,1,18.75,16
2831,9.8700,0.2426,1,69.23,13
2832,9.9800,0.2425,1,100.00,2
2833,7.7700,0.2424,1,47.83,23
2834,9.9800,0.2422,1,100.00,2
2835,8.7300,0.2421,1,33.33,27
2836,9.9600,0.2420,1,100.00,4
2837,9.7800,0.2419,1,45.45,22
2838,9.8300,0.2417,1,76.47,17
2839,9.3500,0.2416,1,66.67,15
2840,9.3800,0.2415,1,50.00,12
2841,9.3700,0.2414,1,76.92,13
2842,9.8100,0.2413,1,10.53,19
2843,9.9400,0.2411,1,33.33,6
2844,9.8800,0.2410,1,66.67,12
2845,9.9400,0.2409,1,66.67,6
2846,9.9400,0.2408,1,100.00,6
2847,9.9100,0.2407,1,77.78,9
2848,9.2300,0.2405,1,33.33,27
2849,9.8700,0.2404,1,69.23,13
2850,9.9000,0.2403,1,90.00,10
2851,9.8700,0.2402,1,69.23,13
2852,9.9500,0.2401,1,100.00,5
2853,9.8900,0.2399,1,100.00,11
2854,9.8400,0.2398,1,62.50,16
2855,9.8900,0.2397,1,81.82,11
2856,9.8500,0.2396,1,73.33,15
2857,9.3800,0.2395,1,75.00,12
2858,8.8500,0.2393,1,73.33,15
2859,9.8600,0.2392,1,71.43,14
2860,9.8800,0.2391,1,83.33,12
2861,9.8600,0.2390,1,71.43,14
2862,9.9700,0.2389,1,100.00,3
2863,9.8300,0.2387,1,52.94,17
2864,9.8800,0.2386,1,83.33,12
2865,9.9500,0.2385,1,60.00,5
2866,9.9000,0.2384,1,80.00,10
2867,9.9000,0.2383,1,60.00,10
2868,9.9600,0.2381,1,50.00,4
2869,9.9100,0.2380,1,100.00,9
2870,9.8900,0.2379,1,63.64,11
2871,9.9600,0.2378,1,100.00,4
2872,9.9900,0.2377,1,100.00,1
2873,9.9400,0.2376,1,66.67,6
2874,9.9500,0.2374,1,100.00,5
2875,9.9400,0.2373,1,66.67,6
2876,9.9300,0.2372,1,71.43,7
2877,9.8600,0.2371,1,85.71,14
2878,9.8300,0.2370,1,76.47,17
2879,9.9600,0.2368,1,100.00,4
2880,9.9200,0.2367,1,50.00,8
2881,9.9100,0.2366,1,100.00,9
2882,9.9000,0.2365,1,100.00,10
2883,9.8900,0.2364,1,81.82,11
2884,9.9800,0.2363,1,100.00,2
2885,9.8200,0.2361,1,44.44,18
2886,9.9400,0.2360,1,100.00,6
2887,9.8900,0.2359,1,90.91,11
2888,9.8700,0.2358,1,84.62,13
2889,9.9400,0.2357,1,100.00,6
2890,8.2600,0.2355,1,62.50,24
2891,9.8700,0.2354,1,53.85,13
2892,9.8700,0.2353,1,84.62,13
2893,9.9100,0.2352,1,100.00,9
2894,9.8700,0.2351,1,69.23,13
2895,8.7700,0.2350,1,65.22,23
2896,9.3500,0.2348,1,80.00,15
2897,9.9800,0.2347,1,100.00,2
2898,9.8300,0.2346,1,64.71,17
2899,9.8600,0.2345,1,71.43,14
2900,9.8400,0.2344,1,62.50,16
2901,9.3400,0.2343,1,81.25,16
2902,9.9200,0.2341,1,100.00,8
2903,9.8200,0.2340,1,33.33,18
2904,8.7400,0.2339,1,46.15,26
2905,9.9800,0.2338,1,100.00,2
2906,9.9700,0.2337,1,100.00,3
2907,9.9800,0.2335,1,100.00,2
2908,9.9200,0.2334,1,75.00,8
2909,9.3400,0.2333,1,68.75,16
2910,9.9200,0.2332,1,100.00,8
2911,9.3200,0.2331,1,72.22,18
2912,9.8900,0.2330,1,81.82,11
2913,9.9600,0.2328,1,100.00,4
2914,9.9100,0.2327,1,100.00,9
2915,9.4100,0.2326,1,66.67,9
2916,9.9100,0.2325,1,88.89,9
2917,9.8900,0.2324,1,100.00,11
2918,9.8300,0.2323,1,76.47,17
2919,9.8900,0.2322,1,81.82,11
2920,9.4300,0.2320,1,57.14,7
2921,9.8500,0.2319,1,86.67,15
2922,9.9100,0.2318,1,100.00,9
2923,9.4200,0.2317,1,87.50,8
2924,9.8600,0.2316,1,71.43,14
2925,9.8700,0.2315,1,84.62,13
2926,9.9500,0.2313,1,100.00,5
2927,9.8600,0.2312,1,71.43,14
2928,9.9100,0.2311,1,100.00,9
2929,9.9600,0.2310,1,100.00,4
2930,9.8700,0.2309,1,53.85,13
2931,9.4300,0.2308,1,57.14,7
2932,9.9800,0.2306,1,100.00,2
2933,9.2800,0.2305,1,50.00,22
2934,9.9300,0.2304,1,71.43,7
2935,9.9900,0.2303,1,100.00,1
2936,9.9200,0.2302,1,75.00,8
2937,9.9600,0.2301,1,100.00,4
2938,9.3700,0.2300,1,46.15,13
2939,9.8700,0.2298,1,84.62,13
2940,9.9900,0.2297,1,100.00,1
2941,9.9400,0.2296,1,66.67,6
2942,9.8800,0.2295,1,83.33,12
2943,9.9500,0.2294,1,60.00,5
2944,9.3600,0.2293,1,78.57,14
2945,9.9400,0.2292,1,66.67,6
2946,9.8900,0.2290,1,100.00,11
2947,9.9100,0.2289,1,55.56,9
2948,9.9500,0.2288,1,100.00,5
2949,9.9400,0.2287,1,66.67,6
2950,9.8500,0.2286,1,86.67,15
2951,9.8700,0.2285,1,100.00,13
2952,9.9000,0.2284,1,80.00,10
2953,9.8800,0.2282,1,83.33,12
2954,9.9400,0.2281,1,100.00,6
2955,9.9000,0.2280,1,100.00,10
2956,8.8600,0.2279,1,71.43,14
2957,9.3900,0.2278,1,72.73,11
2958,9.9700,0.2277,1,100.00,3
2959,9.8900,0.2276,1,63.64,11
2960,9.3900,0.2274,1,72.73,11
2961,9.8600,0.2273,1,50.00,14
2962,9.9900,0.2272,1,100.00,1
2963,9.8400,0.2271,1,50.00,16
2964,9.9200,0.2270,1,100.00,8
2965,9.4000,0.2269,1,90.00,10
2966,9.8700,0.2268,1,69.23,13
2967,9.3800,0.2266,1,75.00,12
2968,9.8900,0.2265,1,100.00,11
2969,9.8600,0.2264,1,71.43,14
2970,9.9000,0.2263,1,50.00,10
2971,9.8900,0.2262,1,63.64,11
2972,9.8400,0.2261,1,68.75,16
2973,9.9800,0.2260,1,100.00,2
2974,9.8900,0.2259,1,100.00,11
2975,9.4400,0.2257,1,50.00,6
2976,9.8800,0.2256,1,58.33,12
2977,9.9800,0.2255,1,100.00,2
2978,9.9600,0.2254,1,100.00,4
2979,9.9600,0.2253,1,100.00,4
2980,9.8600,0.2252,1,85.71,14
2981,9.9400,0.2251,1,100.00,6
2982,9.9800,0.2250,1,100.00,2
2983,9.9400,0.2248,1,100.00,6
2984,9.9000,0.2247,1,80.00,10
2985,9.8700,0.2246,1,84.62,13
2986,9.8700,0.2245,1,84.62,13
2987,9.9800,0.2244,1,100.00,2
2988,9.4700,0.2243,1,66.67,3
2989,9.9900,0.2242,1,100.00,1
2990,9.9100,0.2241,1,100.00,9
2991,9.3300,0.2239,1,64.71,17
2992,9.9500,0.2238,1,60.00,5
2993,9.3200,0.2237,1,61.11,18
2994,9.8800,0.2236,1,100.00,12
2995,9.8600,0.2235,1,71.43,14
2996,9.8700,0.2234,1,84.62,13
2997,9.8800,0.2233,1,83.33,12
2998,8.3100,0.2232,1,42.11,19
2999,9.8000,0.2230,1,70.00,20
3000,8.8600,0.2229,1,71.43,14
3001,9.8900,0.2228,1,100.00,11
3002,9.7300,0.2227,1,48.15,27
3003,9.4200,0.2226,1,87.50,8
3004,8.2100,0.2225,1,24.14,29
3005,9.9000,0.2224,1,100.00,10
3006,9.9800,0.2223,1,100.00,2
3007,9.9000,0.2222,1,80.00,10
3008,9.8400,0.2220,1,81.25,16
3009,9.2800,0.2219,1,59.09,22
3010,9.8800,0.2218,1,100.00,12
3011,9.3500,0.2217,1,40.00,15
3012,9.9000,0.2216,1,100.00,10
3013,9.8500,0.2215,1,73.33,15
3014,9.9600,0.2214,1,100.00,4
3015,9.4500,0.2213,1,80.00,5
3016,9.3700,0.2212,1,92.31,13
3017,9.4600,0.2210,1,75.00,4
3018,9.9100,0.2209,1,100.00,9
3019,9.9000,0.2208,1,80.00,10
3020,9.9500,0.2207,1,60.00,5
3021,9.9600,0.2206,1,100.00,4
3022,9.9400,0.2205,1,100.00,6
3023,9.8600,0.2204,1,57.14,14
3024,9.8400,0.2203,1,62.50,16
3025,9.8300,0.2202,1,76.47,17
3026,9.2800,0.2201,1,50.00,22
3027,9.8400,0.2199,1,75.00,16
3028,8.9300,0.2198,1,42.86,7
3029,9.9700,0.2197,1,33.33,3
3030,9.3300,0.2196,1,70.59,17
3031,9.8600,0.2195,1,85.71,14
3032,9.4100,0.2194,1,88.89,9
3033,9.9000,0.2193,1,80.00,10
3034,9.3800,0.2192,1,58.33,12
3035,9.9400,0.2191,1,100.00,6
3036,9.9100,0.2190,1,55.56,9
3037,9.9300,0.2188,1,71.43,7
3038,9.9400,0.2187,1,66.67,6
3039,9.9600,0.2186,1,100.00,4
3040,9.8600,0.2185,1,71.43,14
3041,9.9000,0.2184,1,80.00,10
3042,9.9000,0.2183,1,60.00,10
3043,9.9600,0.2182,1,100.00,4
3044,9.8100,0.2181,1,68.42,19
3045,9.9400,0.2180,1,100.00,6
3046,9.3800,0.2179,1,91.67,12
3047,9.9200,0.2178,1,75.00,8
3048,9.9300,0.2176,1,100.00,7
3049,9.9000,0.2175,1,100.00,10
3050,9.9500,0.2174,1,60.00,5
3051,9.9000,0.2173,1,60.00,10
3052,9.2700,0.2172,1,52.17,23
3053,9.8700,0.2171,1,69.23,13
3054,9.9200,0.2170,1,75.00,8
3055,9.8800,0.2169,1,100.00,12
3056,9.9400,0.2168,1,100.00,6
3057,9.9900,0.2167,1,100.00,1
3058,9.8500,0.2166,1,86.67,15
3059,9.3800,0.2165,1,58.33,12
3060,9.9600,0.2163,1,100.00,4
3061,9.8200,0.2162,1,55.56,18
3062,9.9500,0.2161,1,100.00,5
3063,9.2900,0.2160,1,57.14,21
3064,9.3700,0.2159,1,76.92,13
3065,9.4100,0.2158,1,88.89,9
3066,9.8900,0.2157,1,81.82,11
3067,9.8600,0.2156,1,42.86,14
3068,9.8700,0.2155,1,84.62,13
3069,9.9300,0.2154,1,100.00,7
3070,9.9700,0.2153,1,100.00,3
3071,9.8700,0.2152,1,84.62,13
3072,9.9700,0.2151,1,100.00,3
3073,9.9600,0.2149,1,100.00,4
3074,9.9600,0.2148,1,100.00,4
3075,9.9200,0.2147,1,100.00,8
3076,9.9500,0.2146,1,100.00,5
3077,9.9400,0.2145,1,100.00,6
3078,9.8700,0.2144,1,84.62,13
3079,9.9000,0.2143,1,100.00,10
3080,9.9900,0.2142,1,100.00,1
3081,9.9200,0.2141,1,62.50,8
3082,9.8800,0.2140,1,91.67,12
3083,9.9500,0.2139,1,80.00,5
3084,9.9200,0.2138,1,100.00,8
3085,9.8500,0.2137,1,100.00,15
3086,9.8900,0.2135,1,81.82,11
3087,9.9000,0.2134,1,80.00,10
3088,9.9500,0.2133,1,60.00,5
3089,8.8200,0.2132,1,55.56,18
3090,9.8800,0.2131,1,83.33,12
3091,9.8300,0.2130,1,76.47,17
3092,9.9600,0.2129,1,100.00,4
3093,9.8300,0.2128,1,64.71,17
3094,9.9300,0.2127,1,100.00,7
3095,9.8700,0.2126,1,84.62,13
3096,9.8700,0.2125,1,69.23,13
3097,9.8100,0.2124,1,68.42,19
3098,9.8300,0.2123,1,64.71,17
3099,9.4300,0.2122,1,57.14,7
3100,9.8900,0.2121,1,81.82,11
3101,9.9800,0.2120,1,100.00,2
3102,9.2800,0.2118,1,50.00,22
3103,9.8900,0.2117,1,63.64,11
3104,9.9600,0.2116,1,100.00,4
3105,9.9600,0.2115,1,100.00,4
3106,9.8500,0.2114,1,73.33,15
3107,9.8000,0.2113,1,50.00,20
3108,9.9300,0.2112,1,100.00,7
3109,9.9200,0.2111,1,75.00,8
3110,9.8800,0.2110,1,83.33,12
3111,9.9300,0.2109,1,71.43,7
3112,9.9800,0.2108,1,100.00,2
3113,8.3300,0.2107,1,70.59,17
3114,9.3700,0.2106,1,61.54,13
3115,9.9800,0.2105,1,100.00,2
3116,9.8600,0.2104,1,71.43,14
3117,9.9300,0.2103,1,100.00,7
3118,9.8900,0.2102,1,100.00,11
3119,9.9000,0.2101,1,100.00,10
3120,9.8600,0.2099,1,85.71,14
3121,9.8700,0.2098,1,69.23,13
3122,9.4000,0.2097,1,90.00,10
3123,9.8400,0.2096,1,87.50,16
3124,9.9600,0.2095,1,50.00,4
3125,9.8600,0.2094,1,100.00,14
3126,9.9400,0.2093,1,66.67,6
3127,9.9600,0.2092,1,100.00,4
3128,9.8700,0.2091,1,69.23,13
3129,9.8300,0.2090,1,76.47,17
3130,9.9600,0.2089,1,100.00,4
3131,9.8600,0.2088,1,57.14,14
3132,9.9700,0.2087,1,100.00,3
3133,9.8900,0.2086,1,81.82,11
3134,9.8800,0.2085,1,83.33,12
3135,9.7900,0.2084,1,71.43,21
3136,9.8700,0.2083,1,84.62,13
3137,9.9700,0.2082,1,100.00,3
3138,9.2600,0.2081,1,45.83,24
3139,9.9900,0.2080,1,100.00,1
3140,9.8800,0.2079,1,83.33,12
3141,9.9900,0.2078,1,100.00,1
3142,9.8600,0.2077,1,85.71,14
3143,9.8400,0.2075,1,62.50,16
3144,9.3400,0.2074,1,68.75,16
3145,9.9000,0.2073,1,80.00,10
3146,9.9000,0.2072,1,60.00,10
3147,9.9200,0.2071,1,100.00,8
3148,9.8800,0.2070,1,83.33,12
3149,9.9200,0.2069,1,100.00,8
3150,9.9700,0.2068,1,100.00,3
3151,9.9600,0.2067,1,100.00,4
3152,9.9900,0.2066,1,100.00,1
3153,9.8600,0.2065,1,71.43,14
3154,9.8800,0.2064,1,75.00,12
3155,9.8600,0.2063,1,85.71,14
3156,9.8800,0.2062,1,83.33,12
3157,8.7900,0.2061,1,61.90,21
3158,9.8900,0.2060,1,100.00,11
3159,8.9200,0.2059,1,62.50,8
3160,9.8900,0.2058,1,100.00,11
3161,9.9400,0.2057,1,100.00,6
3162,9.3700,0.2056,1,76.92,13
3163,9.3700,0.2055,1,92.31,13
3164,9.9000,0.2054,1,80.00,10
3165,9.9900,0.2053,1,100.00,1
3166,9.3700,0.2052,1,92.31,13
3167,9.8800,0.2051,1,83.33,12
3168,9.9400,0.2050,1,100.00,6
3169,9.9400,0.2049,1,100.00,6
3170,9.8800,0.2048,1,100.00,12
3171,9.8500,0.2047,1,73.33,15
3172,9.9200,0.2046,1,100.00,8
3173,9.8200,0.2045,1,55.56,18
3174,9.9400,0.2044,1,100.00,6
3175,9.9400,0.2043,1,66.67,6
3176,9.9000,0.2042,1,80.00,10
3177,9.8500,0.2040,1,73.33,15
3178,9.9000,0.2039,1,60.00,10
3179,9.9600,0.2038,1,100.00,4
3180,9.8800,0.2037,1,83.33,12
3181,9.9700,0.2036,1,100.00,3
3182,9.8400,0.2035,1,62.50,16
3183,9.9900,0.2034,1,100.00,1
3184,9.9800,0.2033,1,100.00,2
3185,9.7900,0.2032,1,52.38,21
3186,9.8700,0.2031,1,53.85,13
3187,9.9100,0.2030,1,100.00,9
3188,9.9400,0.2029,1,66.67,6
3189,9.8600,0.2028,1,85.71,14
3190,9.9300,0.2027,1,71.43,7
3191,9.4500,0.2026,1,80.00,5
3192,9.8900,0.2025,1,81.82,11
3193,9.8500,0.2024,1,86.67,15
3194,9.9400,0.2023,1,100.00,6
3195,9.9700,0.2022,1,100.00,3
3196,9.4200,0.2021,1,87.50,8
3197,9.3600,0.2020,1,92.86,14
3198,9.9400,0.2019,1,100.00,6
3199,9.8700,0.2018,1,69.23,13
3200,9.4000,0.2017,1,80.00,10
3201,9.8700,0.2016,1,69.23,13
3202,9.3900,0.2015,1,72.73,11
3203,8.8000,0.2014,1,50.00,20
3204,9.9000,0.2013,1,80.00,10
3205,9.7700,0.2012,1,65.22,23
3206,9.8800,0.2011,1,100.00,12
3207,9.9100,0.2010,1,77.78,9
3208,9.9300,0.2009,1,71.43,7
3209,9.8700,0.2008,1,53.85,13
3210,9.8800,0.2007,1,66.67,12
3211,9.8700,0.2006,1,100.00,13
3212,9.3200,0.2005,1,61.11,18
3213,9.9300,0.2004,1,100.00,7
3214,9.8900,0.2003,1,100.00,11
3215,9.9800,0.2002,1,100.00,2
3216,9.4200,0.2001,1,87.50,8
3217,9.3600,0.2000,1,78.57,14
3218,9.8300,0.1999,1,64.71,17
3219,9.9900,0.1998,1,100.00,1
3220,9.8700,0.1997,1,84.62,13
3221,9.9600,0.1996,1,100.00,4
3222,9.9600,0.1995,1,100.00,4
3223,9.8600,0.1994,1,71.43,14
3224,9.8800,0.1993,1,83.33,12
3225,9.9000,0.1992,1,100.00,10
3226,9.9700,0.1991,1,100.00,3
3227,9.9100,0.1990,1,100.00,9
3228,9.8200,0.1989,1,66.67,18
3229,9.9600,0.1988,1,50.00,4
3230,9.4000,0.1987,1,90.00,10
3231,9.3700,0.1986,1,92.31,13
3232,9.9900,0.1985,1,100.00,1
3233,9.9200,0.1984,1,75.00,8
3234,9.9800,0.1983,1,100.00,2
3235,9.9000,0.1982,1,100.00,10
3236,9.9800,0.1981,1,100.00,2
3237,9.3700,0.1980,1,76.92,13
3238,9.9300,0.1979,1,71.43,7
3239,9.8500,0.1978,1,86.67,15
3240,9.9300,0.1977,1,100.00,7
3241,9.9300,0.1976,1,100.00,7
3242,9.8900,0.1975,1,100.00,11
3243,9.9700,0.1974,1,100.00,3
3244,9.9100,0.1973,1,55.56,9
3245,9.9300,0.1972,1,71.43,7
3246,9.9200,0.1971,1,100.00,8
3247,9.9300,0.1970,1,100.00,7
3248,9.4400,0.1969,1,83.33,6
3249,9.9100,0.1968,1,100.00,9
3250,9.9700,0.1967,1,100.00,3
3251,9.8600,0.1966,1,92.86,14
3252,9.9500,0.1965,1,100.00,5
3253,9.9100,0.1964,1,100.00,9
3254,9.3700,0.1963,1,30.77,13
3255,8.8700,0.1962,1,84.62,13
3256,9.3600,0.1961,1,85.71,14
3257,9.9000,0.1960,1,100.00,10
3258,9.8800,0.1959,1,100.00,12
3259,9.8900,0.1958,1,100.00,11
3260,9.8700,0.1958,1,69.23,13
3261,8.9000,0.1957,1,80.00,10
3262,9.8600,0.1956,1,71.43,14
3263,9.8300,0.1955,1,76.47,17
3264,9.8800,0.1954,1,83.33,12
3265,9.9000,0.1953,1,80.00,10
3266,9.8300,0.1952,1,64.71,17
3267,9.9300,0.1951,1,42.86,7
3268,9.9500,0.1950,1,80.00,5
3269,9.9300,0.1949,1,100.00,7
3270,9.8400,0.1948,1,81.25,16
3271,9.9200,0.1947,1,75.00,8
3272,9.9900,0.1946,1,100.00,1
3273,9.9800,0.1945,1,100.00,2
3274,9.8500,0.1944,1,73.33,15
3275,9.8800,0.1943,1,83.33,12
3276,9.8700,0.1942,1,84.62,13
3277,9.9200,0.1941,1,75.00,8
3278,9.9600,0.1940,1,75.00,4
3279,9.3300,0.1939,1,70.59,17
3280,9.7900,0.1938,1,57.14,21
3281,9.3200,0.1937,1,61.11,18
3282,9.9500,0.1936,1,60.00,5
3283,9.4200,0.1935,1,62.50,8
3284,9.8500,0.1934,1,86.67,15
3285,9.9000,0.1933,1,100.00,10
3286,9.3600,0.1932,1,78.57,14
3287,9.9600,0.1931,1,100.00,4
3288,9.9500,0.1930,1,60.00,5
3289,9.9700,0.1929,1,100.00,3
3290,9.9600,0.1928,1,100.00,4
3291,9.9200,0.1927,1,100.00,8
3292,9.9100,0.1926,1,33.33,9
3293,9.8100,0.1925,1,57.89,19
3294,9.8600,0.1925,1,71.43,14
3295,9.8400,0.1924,1,68.75,16
3296,9.9600,0.1923,1,50.00,4
3297,9.9400,0.1922,1,66.67,6
3298,8.8000,0.1921,1,70.00,20
3299,9.9500,0.1920,1,100.00,5
3300,9.8900,0.1919,1,63.64,11
3301,9.8900,0.1918,1,100.00,11
3302,9.9900,0.1917,1,100.00,1
3303,9.9300,0.1916,1,71.43,7
3304,9.9400,0.1915,1,66.67,6
3305,9.9400,0.1914,1,66.67,6
3306,9.9000,0.1913,1,40.00,10
3307,9.8500,0.1912,1,86.67,15
3308,9.8100,0.1911,1,36.84,19
3309,9.8500,0.1910,1,46.67,15
3310,9.3500,0.1909,1,80.00,15
3311,9.9000,0.1908,1,100.00,10
3312,9.8000,0.1907,1,60.00,20
3313,9.9200,0.1906,1,100.00,8
3314,9.9000,0.1905,1,80.00,10
3315,9.8700,0.1904,1,100.00,13
3316,9.8900,0.1903,1,63.64,11
3317,9.9500,0.1903,1,100.00,5
3318,9.7800,0.1902,1,59.09,22
3319,8.8300,0.1901,1,41.18,17
3320,9.9700,0.1900,1,100.00,3
3321,9.9100,0.1899,1,77.78,9
3322,9.8600,0.1898,1,100.00,14
3323,9.9300,0.1897,1,100.00,7
3324,9.9300,0.1896,1,100.00,7
3325,9.9600,0.1895,1,100.00,4
3326,9.9000,0.1894,1,100.00,10
3327,9.9600,0.1893,1,50.00,4
3328,9.3800,0.1892,1,75.00,12
3329,9.8900,0.1891,1,63.64,11
3330,9.8400,0.1890,1,62.50,16
3331,9.3500,0.1889,1,53.33,15
3332,9.9800,0.1888,1,100.00,2
3333,9.9300,0.1887,1,71.43,7
3334,9.8500,0.1886,1,100.00,15
3335,9.3900,0.1885,1,90.91,11
3336,9.8900,0.1885,1,100.00,11
3337,9.9400,0.1884,1,66.67,6
3338,9.8500,0.1883,1,73.33,15
3339,9.9100,0.1882,1,77.78,9
3340,9.3600,0.1881,1,78.57,14
3341,9.8400,0.1880,1,75.00,16
3342,9.9300,0.1879,1,71.43,7
3343,9.4500,0.1878,1,80.00,5
3344,9.9000,0.1877,1,80.00,10
3345,9.9100,0.1876,1,77.78,9
3346,9.9600,0.1875,1,100.00,4
3347,9.9400,0.1874,1,100.00,6
3348,9.8900,0.1873,1,100.00,11
3349,9.9300,0.1872,1,100.00,7
3350,9.9000,0.1871,1,100.00,10
3351,9.8700,0.1870,1,100.00,13
3352,9.8400,0.1869,1,75.00,16
3353,9.9100,0.1869,1,100.00,9
3354,9.9700,0.1868,1,100.00,3
3355,9.8900,0.1867,1,100.00,11
3356,9.9400,0.1866,1,100.00,6
3357,9.9100,0.1865,1,100.00,9
3358,9.9100,0.1864,1,66.67,9
3359,9.9500,0.1863,1,100.00,5
3360,9.9100,0.1862,1,33.33,9
3361,9.9200,0.1861,1,75.00,8
3362,9.9300,0.1860,1,100.00,7
3363,9.8000,0.1859,1,70.00,20
3364,9.9100,0.1858,1,100.00,9
3365,9.9600,0.1857,1,100.00,4
3366,9.9000,0.1856,1,90.00,10
3367,9.8800,0.1856,1,100.00,12
3368,9.8900,0.1855,1,100.00,11
3369,9.8600,0.1854,1,57.14,14
3370,9.9500,0.1853,1,100.00,5
3371,9.8600,0.1852,1,71.43,14
3372,9.8800,0.1851,1,100.00,12
3373,9.7800,0.1850,1,63.64,22
3374,9.4100,0.1849,1,66.67,9
3375,9.3800,0.1848,1,91.67,12
3376,9.9500,0.1847,1,100.00,5
3377,9.8900,0.1846,1,81.82,11
3378,9.9900,0.1845,1,100.00,1
3379,9.8300,0.1844,1,64.71,17
3380,9.9100,0.1843,1,100.00,9
3381,9.8300,0.1843,1,52.94,17
3382,9.9200,0.1842,1,100.00,8
3383,9.8800,0.1841,1,100.00,12
3384,9.9200,0.1840,1,50.00,8
3385,9.9200,0.1839,1,100.00,8
3386,9.9600,0.1838,1,50.00,4
3387,9.8800,0.1837,1,83.33,12
3388,9.9100,0.1836,1,100.00,9
3389,9.8800,0.1835,1,75.00,12
3390,9.4600,0.1834,1,75.00,4
3391,9.9100,0.1833,1,100.00,9
3392,9.9500,0.1832,1,100.00,5
3393,9.9300,0.1832,1,100.00,7
3394,8.3000,0.1831,1,65.00,20
3395,9.8100,0.1830,1,73.68,19
3396,9.8400,0.1829,1,87.50,16
3397,9.9500,0.1828,1,80.00,5
3398,9.8900,0.1827,1,81.82,11
3399,9.3700,0.1826,1,61.54,13
3400,9.8600,0.1825,1,85.71,14
3401,9.8600,0.1824,1,57.14,14
3402,9.3400,0.1823,1,68.75,16
3403,9.3800,0.1822,1,75.00,12
3404,8.3200,0.1821,1,72.22,18
3405,9.9400,0.1821,1,100.00,6
3406,9.9600,0.1820,1,100.00,4
3407,9.9000,0.1819,1,100.00,10
3408,9.9600,0.1818,1,100.00,4
3409,9.9400,0.1817,1,100.00,6
3410,9.9700,0.1816,1,66.67,3
3411,9.8700,0.1815,1,84.62,13
3412,9.8600,0.1814,1,71.43,14
3413,9.8800,0.1813,1,83.33,12
3414,9.9100,0.1812,1,77.78,9
3415,9.9800,0.1812,1,100.00,2
3416,9.8900,0.1811,1,100.00,11
3417,9.9500,0.1810,1,60.00,5
3418,9.9900,0.1809,1,100.00,1
3419,9.9500,0.1808,1,80.00,5
3420,9.9000,0.1807,1,80.00,10
3421,9.3700,0.1806,1,92.31,13
3422,9.9600,0.1805,1,100.00,4
3423,9.9400,0.1804,1,66.67,6
3424,9.9200,0.1803,1,100.00,8
3425,9.9900,0.1802,1,100.00,1
3426,9.9500,0.1802,1,100.00,5
3427,9.3500,0.1801,1,80.00,15
3428,9.9400,0.1800,1,100.00,6
3429,9.9500,0.1799,1,100.00,5
3430,9.9400,0.1798,1,66.67,6
3431,9.9000,0.1797,1,60.00,10
3432,9.9300,0.1796,1,71.43,7
3433,9.9200,0.1795,1,75.00,8
3434,9.8900,0.1794,1,100.00,11
3435,9.3700,0.1793,1,92.31,13
3436,9.8500,0.1793,1,86.67,15
3437,9.8500,0.1792,1,73.33,15
3438,9.9200,0.1791,1,75.00,8
3439,9.4200,0.1790,1,87.50,8
3440,9.3300,0.1789,1,82.35,17
3441,9.8200,0.1788,1,66.67,18
3442,9.9700,0.1787,1,66.67,3
3443,9.9500,0.1786,1,100.00,5
