episodio,recompensa_total,epsilon,chegou_ao_objetivo,eficiencia_episodio,passos_totais
5304,-0.2500,0.7670,0,0.00,25
5305,9.9700,0.7670,1,100.00,3
5306,9.3900,0.7669,1,36.36,11
5307,9.2900,0.7669,1,9.52,21
5308,9.2800,0.7669,1,22.73,22
5309,-1.2500,0.7668,0,0.00,25
5310,9.7800,0.7668,1,13.64,22
5311,9.9600,0.7667,1,50.00,4
5312,9.9800,0.7667,1,100.00,2
5313,8.9500,0.7667,1,20.00,5
5314,7.7900,0.7666,1,14.29,21
5315,9.9900,0.7666,1,100.00,1
5316,9.9700,0.7665,1,100.00,3
5317,8.9100,0.7665,1,44.44,9
5318,9.9800,0.7665,1,100.00,2
5319,9.9900,0.7664,1,100.00,1
5320,9.9300,0.7664,1,42.86,7
5321,9.9800,0.7664,1,100.00,2
5322,9.9000,0.7663,1,30.00,10
5323,9.9800,0.7663,1,100.00,2
5324,9.9300,0.7662,1,42.86,7
5325,9.8200,0.7662,1,16.67,18
5326,9.9800,0.7662,1,100.00,2
5327,-1.2500,0.7661,0,0.00,25
5328,9.9800,0.7661,1,100.00,2
5329,9.8900,0.7661,1,9.09,11
5330,9.2800,0.7660,1,9.09,22
5331,9.9200,0.7660,1,37.50,8
5332,9.9600,0.7659,1,50.00,4
5333,9.9200,0.7659,1,37.50,8
5334,9.8000,0.7659,1,10.00,20
5335,9.9700,0.7658,1,33.33,3
5336,9.8900,0.7658,1,27.27,11
5337,9.9400,0.7657,1,33.33,6
5338,9.9100,0.7657,1,33.33,9
5339,9.8900,0.7657,1,9.09,11
5340,-2.7500,0.7656,0,0.00,25
5341,9.9900,0.7656,1,100.00,1
5342,9.9900,0.7656,1,100.00,1
5343,9.8600,0.7655,1,14.29,14
5344,9.9400,0.7655,1,33.33,6
5345,9.4500,0.7654,1,40.00,5
5346,9.9900,0.7654,1,100.00,1
5347,9.9600,0.7654,1,50.00,4
5348,9.4400,0.7653,1,50.00,6
5349,9.9900,0.7653,1,100.00,1
5350,9.9000,0.7652,1,40.00,10
5351,-1.7500,0.7652,0,0.00,25
5352,9.9300,0.7652,1,57.14,7
5353,9.9300,0.7651,1,14.29,7
5354,9.9900,0.7651,1,100.00,1
5355,8.9000,0.7651,1,40.00,10
5356,8.3100,0.7650,1,21.05,19
5357,-1.7500,0.7650,0,0.00,25
5358,9.8400,0.7649,1,12.50,16
5359,9.8900,0.7649,1,36.36,11
5360,8.3200,0.7649,1,16.67,18
5361,9.3800,0.7648,1,41.67,12
5362,8.3200,0.7648,1,5.56,18
5363,9.9700,0.7647,1,100.00,3
5364,7.3700,0.7647,1,15.38,13
5365,8.7600,0.7647,1,20.83,24
5366,8.3500,0.7646,1,20.00,15
5367,9.7800,0.7646,1,27.27,22
5368,9.8700,0.7646,1,15.38,13
5369,9.3700,0.7645,1,15.38,13
5370,7.2700,0.7645,1,8.70,23
5371,9.9500,0.7644,1,60.00,5
5372,9.9100,0.7644,1,22.22,9
5373,-2.2500,0.7644,0,0.00,25
5374,9.3400,0.7643,1,25.00,16
5375,9.9300,0.7643,1,14.29,7
5376,9.4200,0.7643,1,50.00,8
5377,7.2800,0.7642,1,13.64,22
5378,9.9200,0.7642,1,37.50,8
5379,9.8300,0.7641,1,11.76,17
5380,9.9800,0.7641,1,100.00,2
5381,9.9400,0.7641,1,50.00,6
5382,9.9700,0.7640,1,33.33,3
5383,8.3200,0.7640,1,11.11,18
5384,9.9700,0.7639,1,66.67,3
5385,-1.7500,0.7639,0,0.00,25
5386,9.4000,0.7639,1,50.00,10
5387,-0.2500,0.7638,0,0.00,25
5388,9.9400,0.7638,1,33.33,6
5389,9.9900,0.7638,1,100.00,1
5390,9.9900,0.7637,1,100.00,1
5391,8.9400,0.7637,1,33.33,6
5392,9.8800,0.7636,1,33.33,12
5393,9.8900,0.7636,1,36.36,11
5394,9.4100,0.7636,1,33.33,9
5395,9.9900,0.7635,1,100.00,1
5396,-5.2500,0.7635,0,0.00,25
5397,9.9800,0.7635,1,100.00,2
5398,8.8500,0.7634,1,26.67,15
5399,9.9600,0.7634,1,50.00,4
5400,9.9300,0.7633,1,71.43,7
5401,7.2500,0.7633,1,20.00,25
5402,9.9500,0.7633,1,60.00,5
5403,9.8900,0.7632,1,18.18,11
5404,9.8600,0.7632,1,21.43,14
5405,9.4600,0.7631,1,75.00,4
5406,9.9700,0.7631,1,33.33,3
5407,9.7900,0.7631,1,9.52,21
5408,9.4400,0.7630,1,16.67,6
5409,9.9600,0.7630,1,50.00,4
5410,9.8600,0.7630,1,14.29,14
5411,-2.2500,0.7629,0,0.00,25
5412,9.9900,0.7629,1,100.00,1
5413,8.7600,0.7628,1,8.33,24
5414,9.3100,0.7628,1,21.05,19
5415,9.9300,0.7628,1,42.86,7
5416,9.9400,0.7627,1,50.00,6
5417,-0.7500,0.7627,0,0.00,25
5418,-2.2500,0.7626,0,0.00,25
5419,9.9300,0.7626,1,42.86,7
5420,9.9300,0.7626,1,42.86,7
5421,9.9100,0.7625,1,55.56,9
5422,9.4700,0.7625,1,66.67,3
5423,9.8200,0.7625,1,27.78,18
5424,9.9900,0.7624,1,100.00,1
5425,9.9000,0.7624,1,20.00,10
5426,9.9200,0.7623,1,37.50,8
5427,9.9900,0.7623,1,100.00,1
5428,9.9800,0.7623,1,100.00,2
5429,9.3300,0.7622,1,11.76,17
5430,-0.7500,0.7622,0,0.00,25
5431,9.9400,0.7622,1,33.33,6
5432,9.8200,0.7621,1,11.11,18
5433,9.9600,0.7621,1,50.00,4
5434,9.9100,0.7620,1,55.56,9
5435,9.8800,0.7620,1,25.00,12
5436,9.9500,0.7620,1,60.00,5
5437,8.3800,0.7619,1,41.67,12
5438,9.8300,0.7619,1,29.41,17
5439,9.9800,0.7618,1,100.00,2
5440,8.9200,0.7618,1,50.00,8
5441,8.3900,0.7618,1,18.18,11
5442,9.9000,0.7617,1,20.00,10
5443,9.9200,0.7617,1,37.50,8
5444,9.9700,0.7617,1,100.00,3
5445,9.8500,0.7616,1,13.33,15
5446,9.9800,0.7616,1,100.00,2
5447,9.8700,0.7615,1,30.77,13
5448,9.9900,0.7615,1,100.00,1
5449,9.9800,0.7615,1,100.00,2
5450,9.9600,0.7614,1,50.00,4
5451,9.8400,0.7614,1,31.25,16
5452,9.9800,0.7614,1,100.00,2
5453,8.3300,0.7613,1,23.53,17
5454,9.9800,0.7613,1,100.00,2
5455,9.9800,0.7612,1,100.00,2
5456,9.4200,0.7612,1,50.00,8
5457,7.4000,0.7612,1,40.00,10
5458,-1.7500,0.7611,0,0.00,25
5459,9.8800,0.7611,1,25.00,12
5460,9.9200,0.7610,1,25.00,8
5461,9.9900,0.7610,1,100.00,1
5462,9.9500,0.7610,1,60.00,5
5463,9.4000,0.7609,1,30.00,10
5464,7.7800,0.7609,1,18.18,22
5465,9.9200,0.7609,1,12.50,8
5466,8.8200,0.7608,1,5.56,18
5467,7.8800,0.7608,1,41.67,12
5468,-3.2500,0.7607,0,0.00,25
5469,9.9800,0.7607,1,100.00,2
5470,9.9900,0.7607,1,100.00,1
5471,8.4000,0.7606,1,30.00,10
5472,9.8300,0.7606,1,29.41,17
5473,9.4400,0.7606,1,83.33,6
5474,9.4400,0.7605,1,50.00,6
5475,9.9900,0.7605,1,100.00,1
5476,8.3300,0.7604,1,29.41,17
5477,9.9600,0.7604,1,75.00,4
5478,-1.7500,0.7604,0,0.00,25
5479,8.9300,0.7603,1,14.29,7
5480,-3.7500,0.7603,0,0.00,25
5481,9.9500,0.7603,1,40.00,5
5482,9.9900,0.7602,1,100.00,1
5483,9.9600,0.7602,1,50.00,4
5484,9.9300,0.7601,1,28.57,7
5485,-0.2500,0.7601,0,0.00,25
5486,9.9900,0.7601,1,100.00,1
5487,7.8500,0.7600,1,20.00,15
5488,9.9500,0.7600,1,100.00,5
5489,9.9900,0.7599,1,100.00,1
5490,9.9600,0.7599,1,100.00,4
5491,7.3400,0.7599,1,25.00,16
5492,9.9800,0.7598,1,100.00,2
5493,9.9600,0.7598,1,50.00,4
5494,9.4600,0.7598,1,75.00,4
5495,9.9400,0.7597,1,33.33,6
5496,9.4100,0.7597,1,44.44,9
5497,9.9200,0.7596,1,25.00,8
5498,9.9500,0.7596,1,20.00,5
5499,9.2600,0.7596,1,8.33,24
5500,9.2900,0.7595,1,23.81,21
5501,9.4100,0.7595,1,22.22,9
5502,9.9300,0.7595,1,14.29,7
5503,9.9000,0.7594,1,20.00,10
5504,8.3900,0.7594,1,27.27,11
5505,7.7500,0.7593,1,24.00,25
5506,9.9800,0.7593,1,100.00,2
5507,8.8400,0.7593,1,18.75,16
5508,9.8700,0.7592,1,23.08,13
5509,9.9000,0.7592,1,30.00,10
5510,9.9800,0.7591,1,100.00,2
5511,9.9600,0.7591,1,50.00,4
5512,-1.7500,0.7591,0,0.00,25
5513,-1.2500,0.7590,0,0.00,25
5514,9.9700,0.7590,1,33.33,3
5515,9.4300,0.7590,1,71.43,7
5516,8.9400,0.7589,1,66.67,6
5517,9.9900,0.7589,1,100.00,1
5518,9.4500,0.7588,1,80.00,5
5519,9.8600,0.7588,1,14.29,14
5520,9.9600,0.7588,1,50.00,4
5521,9.8300,0.7587,1,35.29,17
5522,9.9800,0.7587,1,100.00,2
5523,-1.7500,0.7587,0,0.00,25
5524,9.9900,0.7586,1,100.00,1
5525,9.9900,0.7586,1,100.00,1
5526,9.4000,0.7585,1,30.00,10
5527,9.8900,0.7585,1,18.18,11
5528,9.4600,0.7585,1,25.00,4
5529,6.8900,0.7584,1,27.27,11
5530,6.7600,0.7584,1,20.83,24
5531,9.8700,0.7584,1,15.38,13
5532,9.9900,0.7583,1,100.00,1
5533,9.9900,0.7583,1,100.00,1
5534,9.8500,0.7582,1,13.33,15
5535,9.3900,0.7582,1,18.18,11
5536,-2.7500,0.7582,0,0.00,25
5537,9.9600,0.7581,1,25.00,4
5538,9.9800,0.7581,1,100.00,2
5539,9.9800,0.7580,1,100.00,2
5540,9.9300,0.7580,1,28.57,7
5541,9.9800,0.7580,1,100.00,2
5542,9.9800,0.7579,1,100.00,2
5543,8.8100,0.7579,1,26.32,19
5544,9.9700,0.7579,1,33.33,3
5545,9.9900,0.7578,1,100.00,1
5546,9.9200,0.7578,1,50.00,8
5547,9.9700,0.7577,1,100.00,3
5548,9.9400,0.7577,1,50.00,6
5549,9.8400,0.7577,1,18.75,16
5550,9.9600,0.7576,1,75.00,4
5551,9.9000,0.7576,1,30.00,10
5552,8.8900,0.7576,1,27.27,11
5553,9.9500,0.7575,1,60.00,5
5554,9.9900,0.7575,1,100.00,1
5555,8.4000,0.7574,1,60.00,10
5556,9.9800,0.7574,1,100.00,2
5557,9.9700,0.7574,1,100.00,3
5558,9.9200,0.7573,1,37.50,8
5559,9.9300,0.7573,1,42.86,7
5560,8.8900,0.7573,1,45.45,11
5561,-3.2500,0.7572,0,0.00,25
5562,9.9900,0.7572,1,100.00,1
5563,9.9600,0.7571,1,50.00,4
5564,9.8100,0.7571,1,10.53,19
5565,-0.2500,0.7571,0,0.00,25
5566,9.9600,0.7570,1,50.00,4
5567,7.8200,0.7570,1,5.56,18
5568,8.9200,0.7570,1,37.50,8
5569,9.9800,0.7569,1,100.00,2
5570,9.9200,0.7569,1,25.00,8
5571,9.9000,0.7568,1,30.00,10
5572,9.8300,0.7568,1,17.65,17
5573,9.2900,0.7568,1,19.05,21
5574,9.9300,0.7567,1,42.86,7
5575,-1.7500,0.7567,0,0.00,25
5576,9.9700,0.7566,1,100.00,3
5577,9.9300,0.7566,1,28.57,7
5578,9.9200,0.7566,1,25.00,8
5579,9.9900,0.7565,1,100.00,1
5580,9.9700,0.7565,1,33.33,3
5581,8.9300,0.7565,1,28.57,7
5582,9.9900,0.7564,1,100.00,1
5583,9.8000,0.7564,1,15.00,20
5584,9.9500,0.7563,1,60.00,5
5585,9.9800,0.7563,1,100.00,2
5586,9.9100,0.7563,1,22.22,9
5587,9.9000,0.7562,1,50.00,10
5588,9.9600,0.7562,1,50.00,4
5589,-0.2500,0.7562,0,0.00,25
5590,8.8100,0.7561,1,5.26,19
5591,9.9100,0.7561,1,22.22,9
5592,-5.2500,0.7560,0,0.00,25
5593,9.9800,0.7560,1,100.00,2
5594,8.8900,0.7560,1,45.45,11
5595,9.9900,0.7559,1,100.00,1
5596,9.9600,0.7559,1,50.00,4
5597,9.9900,0.7559,1,100.00,1
5598,9.9900,0.7558,1,100.00,1
5599,9.9200,0.7558,1,25.00,8
5600,9.9800,0.7557,1,100.00,2
5601,9.9900,0.7557,1,100.00,1
5602,-2.7500,0.7557,0,0.00,25
5603,8.8800,0.7556,1,41.67,12
5604,9.9200,0.7556,1,25.00,8
5605,9.9100,0.7556,1,33.33,9
5606,7.9000,0.7555,1,20.00,10
5607,9.9300,0.7555,1,28.57,7
5608,9.9300,0.7554,1,14.29,7
5609,9.9300,0.7554,1,28.57,7
5610,-0.2500,0.7554,0,0.00,25
5611,9.4000,0.7553,1,20.00,10
5612,9.9700,0.7553,1,100.00,3
5613,8.7800,0.7552,1,4.55,22
5614,9.9700,0.7552,1,100.00,3
5615,9.9400,0.7552,1,33.33,6
5616,8.8100,0.7551,1,15.79,19
5617,-0.2500,0.7551,0,0.00,25
5618,9.9700,0.7551,1,100.00,3
5619,9.9900,0.7550,1,100.00,1
5620,9.9800,0.7550,1,100.00,2
5621,-2.2500,0.7549,0,0.00,25
5622,9.9800,0.7549,1,100.00,2
5623,9.9500,0.7549,1,60.00,5
5624,9.8000,0.7548,1,5.00,20
5625,9.8700,0.7548,1,23.08,13
5626,9.8900,0.7548,1,27.27,11
5627,9.9900,0.7547,1,100.00,1
5628,8.8600,0.7547,1,14.29,14
5629,9.9900,0.7546,1,100.00,1
5630,8.3000,0.7546,1,30.00,20
5631,9.9900,0.7546,1,100.00,1
5632,-4.7500,0.7545,0,0.00,25
5633,6.2500,0.7545,1,12.00,25
5634,9.9600,0.7545,1,75.00,4
5635,9.9900,0.7544,1,100.00,1
5636,9.9300,0.7544,1,57.14,7
5637,9.8500,0.7543,1,20.00,15
5638,9.9400,0.7543,1,33.33,6
5639,9.9000,0.7543,1,20.00,10
5640,9.2600,0.7542,1,20.83,24
5641,9.9900,0.7542,1,100.00,1
5642,-4.7500,0.7542,0,0.00,25
5643,9.9800,0.7541,1,100.00,2
5644,9.3300,0.7541,1,23.53,17
5645,9.9900,0.7540,1,100.00,1
5646,9.4300,0.7540,1,28.57,7
5647,-0.7500,0.7540,0,0.00,25
5648,9.9200,0.7539,1,25.00,8
5649,9.4500,0.7539,1,40.00,5
5650,9.9900,0.7539,1,100.00,1
5651,9.9400,0.7538,1,100.00,6
5652,9.8400,0.7538,1,18.75,16
5653,-0.2500,0.7537,0,0.00,25
5654,-2.7500,0.7537,0,0.00,25
5655,9.9500,0.7537,1,20.00,5
5656,9.9800,0.7536,1,100.00,2
5657,9.9600,0.7536,1,100.00,4
5658,9.9600,0.7536,1,75.00,4
5659,9.3900,0.7535,1,45.45,11
5660,7.7500,0.7535,1,16.00,25
5661,9.8800,0.7534,1,25.00,12
5662,9.9900,0.7534,1,100.00,1
5663,8.3600,0.7534,1,21.43,14
5664,9.9500,0.7533,1,20.00,5
5665,9.8900,0.7533,1,18.18,11
5666,9.9700,0.7533,1,33.33,3
5667,9.3600,0.7532,1,14.29,14
5668,6.2800,0.7532,1,4.55,22
5669,9.9800,0.7531,1,100.00,2
5670,-1.2500,0.7531,0,0.00,25
5671,9.9300,0.7531,1,42.86,7
5672,9.9800,0.7530,1,100.00,2
5673,8.7900,0.7530,1,19.05,21
5674,9.9300,0.7529,1,57.14,7
5675,9.9800,0.7529,1,100.00,2
5676,7.7500,0.7529,1,12.00,25
5677,9.8500,0.7528,1,40.00,15
5678,9.9700,0.7528,1,66.67,3
5679,-1.7500,0.7528,0,0.00,25
5680,9.9600,0.7527,1,50.00,4
5681,9.9800,0.7527,1,100.00,2
5682,9.9800,0.7526,1,100.00,2
5683,9.8700,0.7526,1,38.46,13
5684,9.7800,0.7526,1,18.18,22
5685,-3.2500,0.7525,0,0.00,25
5686,-4.2500,0.7525,0,0.00,25
5687,9.9700,0.7525,1,100.00,3
5688,9.9700,0.7524,1,100.00,3
5689,-1.2500,0.7524,0,0.00,25
5690,9.9600,0.7523,1,75.00,4
5691,9.3900,0.7523,1,27.27,11
5692,-2.7500,0.7523,0,0.00,25
5693,9.9700,0.7522,1,66.67,3
5694,7.8900,0.7522,1,36.36,11
5695,8.9300,0.7522,1,71.43,7
5696,9.9500,0.7521,1,20.00,5
5697,9.3300,0.7521,1,29.41,17
5698,9.9600,0.7520,1,100.00,4
5699,-0.2500,0.7520,0,0.00,25
5700,9.7900,0.7520,1,4.76,21
5701,8.9000,0.7519,1,50.00,10
5702,9.9500,0.7519,1,60.00,5
5703,-0.2500,0.7519,0,0.00,25
5704,9.8600,0.7518,1,21.43,14
5705,9.4500,0.7518,1,80.00,5
5706,9.9300,0.7517,1,42.86,7
5707,9.4400,0.7517,1,66.67,6
5708,9.3900,0.7517,1,18.18,11
5709,9.9400,0.7516,1,50.00,6
5710,9.8800,0.7516,1,16.67,12
5711,9.9200,0.7516,1,12.50,8
5712,9.9000,0.7515,1,20.00,10
5713,-0.2500,0.7515,0,0.00,25
5714,9.8400,0.7514,1,12.50,16
5715,9.9900,0.7514,1,100.00,1
5716,9.3000,0.7514,1,20.00,20
5717,9.3300,0.7513,1,35.29,17
5718,9.9800,0.7513,1,100.00,2
5719,-2.2500,0.7513,0,0.00,25
5720,9.9000,0.7512,1,30.00,10
5721,-0.7500,0.7512,0,0.00,25
5722,9.9800,0.7511,1,100.00,2
5723,8.3200,0.7511,1,22.22,18
5724,9.9300,0.7511,1,42.86,7
5725,9.9800,0.7510,1,100.00,2
5726,-1.2500,0.7510,0,0.00,25
5727,-0.2500,0.7510,0,0.00,25
5728,9.9700,0.7509,1,100.00,3
5729,9.2700,0.7509,1,26.09,23
5730,9.9700,0.7508,1,33.33,3
5731,9.9600,0.7508,1,75.00,4
5732,9.9900,0.7508,1,100.00,1
5733,8.8700,0.7507,1,15.38,13
5734,9.3800,0.7507,1,25.00,12
5735,9.7700,0.7507,1,13.04,23
5736,8.2800,0.7506,1,18.18,22
5737,9.9100,0.7506,1,22.22,9
5738,9.9500,0.7505,1,60.00,5
5739,8.9000,0.7505,1,50.00,10
5740,9.9300,0.7505,1,42.86,7
5741,9.9300,0.7504,1,42.86,7
5742,-1.7500,0.7504,0,0.00,25
5743,8.3200,0.7504,1,33.33,18
5744,9.9700,0.7503,1,66.67,3
5745,-1.2500,0.7503,0,0.00,25
5746,-2.7500,0.7502,0,0.00,25
5747,9.9400,0.7502,1,16.67,6
5748,-1.7500,0.7502,0,0.00,25
5749,9.9700,0.7501,1,66.67,3
5750,9.9200,0.7501,1,37.50,8
5751,9.9900,0.7501,1,100.00,1
5752,-3.2500,0.7500,0,0.00,25
5753,8.3500,0.7500,1,33.33,15
5754,9.8700,0.7499,1,15.38,13
5755,-0.2500,0.7499,0,0.00,25
5756,9.3900,0.7499,1,36.36,11
5757,9.7500,0.7498,1,16.00,25
5758,9.8900,0.7498,1,36.36,11
5759,9.3500,0.7498,1,13.33,15
5760,9.9800,0.7497,1,100.00,2
5761,9.9200,0.7497,1,75.00,8
5762,9.9700,0.7496,1,100.00,3
5763,9.9800,0.7496,1,100.00,2
5764,9.2800,0.7496,1,13.64,22
5765,9.9900,0.7495,1,100.00,1
5766,9.9600,0.7495,1,50.00,4
5767,9.9800,0.7495,1,100.00,2
5768,9.9800,0.7494,1,100.00,2
5769,9.9400,0.7494,1,50.00,6
5770,-1.2500,0.7493,0,0.00,25
5771,8.8800,0.7493,1,8.33,12
5772,8.7500,0.7493,1,16.00,25
5773,9.9800,0.7492,1,100.00,2
5774,9.9800,0.7492,1,100.00,2
5775,9.3200,0.7492,1,27.78,18
5776,8.2600,0.7491,1,16.67,24
5777,9.9600,0.7491,1,50.00,4
5778,9.4600,0.7490,1,75.00,4
5779,9.4500,0.7490,1,80.00,5
5780,9.9900,0.7490,1,100.00,1
5781,9.8900,0.7489,1,9.09,11
5782,8.3600,0.7489,1,35.71,14
5783,9.9600,0.7489,1,50.00,4
5784,9.9200,0.7488,1,37.50,8
5785,9.8100,0.7488,1,5.26,19
5786,9.8900,0.7487,1,18.18,11
5787,-2.2500,0.7487,0,0.00,25
5788,7.8500,0.7487,1,20.00,15
5789,9.8600,0.7486,1,7.14,14
5790,9.9900,0.7486,1,100.00,1
5791,9.8700,0.7486,1,15.38,13
5792,9.9200,0.7485,1,50.00,8
5793,9.4500,0.7485,1,40.00,5
5794,-1.7500,0.7484,0,0.00,25
5795,9.9900,0.7484,1,100.00,1
5796,9.9200,0.7484,1,25.00,8
5797,9.4500,0.7483,1,40.00,5
5798,9.9600,0.7483,1,25.00,4
5799,9.9400,0.7483,1,33.33,6
5800,9.4600,0.7482,1,75.00,4
5801,9.9800,0.7482,1,100.00,2
5802,-0.2500,0.7481,0,0.00,25
5803,-2.7500,0.7481,0,0.00,25
5804,9.9300,0.7481,1,28.57,7
5805,9.8800,0.7480,1,33.33,12
5806,9.9700,0.7480,1,33.33,3
5807,9.9600,0.7480,1,50.00,4
5808,-1.2500,0.7479,0,0.00,25
5809,-2.2500,0.7479,0,0.00,25
5810,9.9600,0.7478,1,25.00,4
5811,9.8100,0.7478,1,10.53,19
5812,9.3900,0.7478,1,36.36,11
5813,9.8700,0.7477,1,7.69,13
5814,9.3400,0.7477,1,25.00,16
5815,9.9900,0.7477,1,100.00,1
5816,9.9900,0.7476,1,100.00,1
5817,9.9700,0.7476,1,100.00,3
5818,9.8700,0.7475,1,15.38,13
5819,9.4700,0.7475,1,66.67,3
5820,9.9700,0.7475,1,100.00,3
5821,8.9400,0.7474,1,50.00,6
5822,9.3800,0.7474,1,25.00,12
5823,9.9800,0.7474,1,100.00,2
5824,9.9900,0.7473,1,100.00,1
5825,8.9300,0.7473,1,42.86,7
5826,6.8500,0.7472,1,26.67,15
5827,9.9100,0.7472,1,22.22,9
5828,9.9000,0.7472,1,20.00,10
5829,8.8800,0.7471,1,50.00,12
5830,9.9600,0.7471,1,75.00,4
5831,-0.2500,0.7471,0,0.00,25
5832,9.4500,0.7470,1,80.00,5
5833,9.9500,0.7470,1,60.00,5
5834,9.8500,0.7469,1,20.00,15
5835,9.9900,0.7469,1,100.00,1
5836,9.7700,0.7469,1,8.70,23
5837,-2.7500,0.7468,0,0.00,25
5838,9.4400,0.7468,1,16.67,6
5839,9.8500,0.7468,1,13.33,15
5840,9.9900,0.7467,1,100.00,1
5841,9.4200,0.7467,1,75.00,8
5842,9.9300,0.7467,1,28.57,7
5843,5.7700,0.7466,1,26.09,23
5844,9.9400,0.7466,1,33.33,6
5845,9.8100,0.7465,1,10.53,19
5846,-0.7500,0.7465,0,0.00,25
5847,9.9500,0.7465,1,20.00,5
5848,9.3800,0.7464,1,33.33,12
5849,9.9800,0.7464,1,100.00,2
5850,-0.2500,0.7464,0,0.00,25
5851,9.9900,0.7463,1,100.00,1
5852,9.3400,0.7463,1,31.25,16
5853,9.3600,0.7462,1,21.43,14
5854,-3.2500,0.7462,0,0.00,25
5855,9.9500,0.7462,1,20.00,5
5856,9.9700,0.7461,1,33.33,3
5857,9.9600,0.7461,1,50.00,4
5858,9.9500,0.7461,1,20.00,5
5859,9.9900,0.7460,1,100.00,1
5860,9.3500,0.7460,1,6.67,15
5861,9.8600,0.7459,1,7.14,14
5862,7.8000,0.7459,1,25.00,20
5863,9.3100,0.7459,1,31.58,19
5864,9.9600,0.7458,1,50.00,4
5865,8.8100,0.7458,1,26.32,19
5866,-1.2500,0.7458,0,0.00,25
5867,9.9700,0.7457,1,100.00,3
5868,9.9300,0.7457,1,42.86,7
5869,9.9900,0.7456,1,100.00,1
5870,9.9700,0.7456,1,100.00,3
5871,9.3400,0.7456,1,37.50,16
5872,8.2700,0.7455,1,8.70,23
5873,9.8800,0.7455,1,25.00,12
5874,9.9100,0.7455,1,33.33,9
5875,9.9500,0.7454,1,40.00,5
5876,9.9800,0.7454,1,100.00,2
5877,9.9900,0.7453,1,100.00,1
5878,9.9900,0.7453,1,100.00,1
5879,9.4300,0.7453,1,42.86,7
5880,9.9600,0.7452,1,50.00,4
5881,9.9100,0.7452,1,55.56,9
5882,9.8200,0.7452,1,11.11,18
5883,9.8600,0.7451,1,21.43,14
5884,-0.7500,0.7451,0,0.00,25
5885,8.9400,0.7450,1,66.67,6
5886,9.4100,0.7450,1,55.56,9
5887,9.9800,0.7450,1,100.00,2
5888,9.9100,0.7449,1,11.11,9
5889,9.9600,0.7449,1,50.00,4
5890,9.4500,0.7449,1,80.00,5
5891,9.9800,0.7448,1,50.00,2
5892,9.9900,0.7448,1,100.00,1
5893,9.8700,0.7447,1,23.08,13
5894,-1.2500,0.7447,0,0.00,25
5895,8.8200,0.7447,1,11.11,18
5896,9.9100,0.7446,1,22.22,9
5897,9.9800,0.7446,1,100.00,2
5898,9.9700,0.7446,1,66.67,3
5899,9.8800,0.7445,1,25.00,12
5900,-1.2500,0.7445,0,0.00,25
5901,9.9600,0.7445,1,50.00,4
5902,9.9900,0.7444,1,100.00,1
5903,9.9800,0.7444,1,100.00,2
5904,8.3400,0.7443,1,18.75,16
5905,9.3500,0.7443,1,33.33,15
5906,9.3200,0.7443,1,11.11,18
5907,9.3500,0.7442,1,40.00,15
5908,9.9800,0.7442,1,100.00,2
5909,8.7500,0.7442,1,8.00,25
5910,9.9600,0.7441,1,50.00,4
5911,9.9700,0.7441,1,33.33,3
5912,9.9700,0.7440,1,100.00,3
5913,9.8500,0.7440,1,26.67,15
5914,9.8000,0.7440,1,10.00,20
5915,9.9200,0.7439,1,25.00,8
5916,9.9600,0.7439,1,50.00,4
5917,9.4200,0.7439,1,37.50,8
5918,8.8200,0.7438,1,11.11,18
5919,9.8900,0.7438,1,18.18,11
5920,9.9300,0.7437,1,28.57,7
5921,9.9200,0.7437,1,75.00,8
5922,9.9300,0.7437,1,42.86,7
5923,9.4000,0.7436,1,60.00,10
5924,9.9300,0.7436,1,42.86,7
5925,9.9800,0.7436,1,100.00,2
5926,9.9900,0.7435,1,100.00,1
5927,9.9400,0.7435,1,50.00,6
5928,9.9600,0.7434,1,50.00,4
5929,9.9600,0.7434,1,50.00,4
5930,-2.7500,0.7434,0,0.00,25
5931,9.9900,0.7433,1,100.00,1
5932,9.9600,0.7433,1,50.00,4
5933,9.9800,0.7433,1,100.00,2
5934,9.9800,0.7432,1,100.00,2
5935,9.8600,0.7432,1,7.14,14
5936,9.9500,0.7431,1,20.00,5
5937,9.3700,0.7431,1,23.08,13
5938,9.8500,0.7431,1,26.67,15
5939,-0.2500,0.7430,0,0.00,25
5940,9.9400,0.7430,1,50.00,6
5941,9.9600,0.7430,1,50.00,4
5942,9.9500,0.7429,1,20.00,5
5943,9.8700,0.7429,1,23.08,13
5944,-0.7500,0.7429,0,0.00,25
5945,9.4500,0.7428,1,40.00,5
5946,9.9300,0.7428,1,42.86,7
5947,9.9900,0.7427,1,100.00,1
5948,9.9800,0.7427,1,100.00,2
5949,9.9800,0.7427,1,50.00,2
5950,-1.7500,0.7426,0,0.00,25
5951,7.2600,0.7426,1,20.83,24
5952,9.9300,0.7426,1,42.86,7
5953,9.4300,0.7425,1,42.86,7
5954,9.9700,0.7425,1,33.33,3
5955,8.4300,0.7424,1,28.57,7
5956,9.9900,0.7424,1,100.00,1
5957,9.8700,0.7424,1,38.46,13
5958,9.9300,0.7423,1,28.57,7
5959,8.8900,0.7423,1,18.18,11
5960,9.9300,0.7423,1,42.86,7
5961,9.9800,0.7422,1,50.00,2
5962,9.9700,0.7422,1,100.00,3
5963,-0.7500,0.7421,0,0.00,25
